0 0
0.02 0
0.04 0.000399973
0.06 0.00119176
0.08 0.00236721
0.1 0.00391816
0.12 0.00583646
0.14 0.00811398
0.16 0.0107426
0.18 0.0137141
0.2 0.0170204
0.22 0.0206534
0.24 0.0246049
0.26 0.0288668
0.28 0.0334311
0.3 0.0382896
0.32 0.0434342
0.34 0.0488569
0.36 0.0545495
0.38 0.060504
0.4 0.0667123
0.42 0.0731664
0.44 0.0798583
0.46 0.0867799
0.48 0.0939233
0.5 0.10128
0.52 0.108843
0.54 0.116604
0.56 0.124555
0.58 0.132687
0.6 0.140994
0.62 0.149467
0.64 0.158098
0.66 0.16688
0.68 0.175805
0.7 0.184865
0.72 0.194052
0.74 0.203359
0.76 0.212777
0.78 0.2223
0.8 0.23192
0.82 0.241628
0.84 0.251419
0.86 0.261283
0.88 0.271214
0.9 0.281205
0.92 0.291247
0.94 0.301334
0.96 0.311459
0.98 0.321613
1 0.331791
