0 0
0.01 4.97504e-05
0.02 0.000198502
0.03 0.000445254
0.04 0.000789007
0.05 0.00122876
0.06 0.00176351
0.07 0.00239227
0.08 0.00311403
0.09 0.00392778
0.1 0.00483254
0.11 0.0058273
0.12 0.00691106
0.13 0.00808282
0.14 0.00934159
0.15 0.0106864
0.16 0.0121161
0.17 0.0136299
0.18 0.0152267
0.19 0.0169055
0.2 0.0186652
0.21 0.020505
0.22 0.0224238
0.23 0.0244207
0.24 0.0264945
0.25 0.0286443
0.26 0.0308692
0.27 0.033168
0.28 0.0355399
0.29 0.0379839
0.3 0.0404988
0.31 0.0430838
0.32 0.0457378
0.33 0.0484599
0.34 0.051249
0.35 0.0541041
0.36 0.0570244
0.37 0.0600086
0.38 0.063056
0.39 0.0661654
0.4 0.069336
0.41 0.0725666
0.42 0.0758563
0.43 0.0792042
0.44 0.0826092
0.45 0.0860703
0.46 0.0895866
0.47 0.093157
0.48 0.0967807
0.49 0.100457
0.5 0.104184
0.51 0.107961
0.52 0.111787
0.53 0.115662
0.54 0.119584
0.55 0.123553
0.56 0.127567
0.57 0.131625
0.58 0.135726
0.59 0.13987
0.6 0.144056
0.61 0.148281
0.62 0.152547
0.63 0.156851
0.64 0.161192
0.65 0.16557
0.66 0.169984
0.67 0.174432
0.68 0.178915
0.69 0.18343
0.7 0.187976
0.71 0.192554
0.72 0.197161
0.73 0.201798
0.74 0.206462
0.75 0.211154
0.76 0.215872
0.77 0.220614
0.78 0.225382
0.79 0.230172
0.8 0.234985
0.81 0.239819
0.82 0.244674
0.83 0.249548
0.84 0.254441
0.85 0.259351
0.86 0.264279
0.87 0.269222
0.88 0.274181
0.89 0.279153
0.9 0.284139
0.91 0.289136
0.92 0.294145
0.93 0.299165
0.94 0.304194
0.95 0.309232
0.96 0.314277
0.97 0.31933
0.98 0.324388
0.99 0.329451
1 0.334519
